num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle
190.0,945.0,0.2011,872.0,0.9228,1.0,6.0,4.9737,2.0,6.0,4.9737,59.0,0.3105,131.0,0.6895,61.0,0.3211,129.0,0.6789,80.0,0.4211,110.0,0.5789,3.0,0.0158,4.0,0.0211,0.0,0.0,11.0,55.0,92.8889,2.0,2.0,4.0,2.0,19.0,15.5625,2.0,19.0,15.6333,199.993,199.995,199.995,199.99099999999999,199.967,199.99599999999998,199.967
189.0,927.0,0.2039,856.0,0.9234,1.0,6.0,4.9048,2.0,6.0,4.9048,45.0,0.2381,144.0,0.7619,59.0,0.3122,130.0,0.6878,76.0,0.4021,113.0,0.5979,6.0,0.0317,4.0,0.0212,0.0,0.0,6.0,27.0,80.1667,2.0,2.0,20.0,4.0,19.0,14.8235,4.0,20.0,15.0588,56.518,199.995,0.846,1.06,199.995,58.92,0.846
189.0,927.0,0.2039,850.0,0.9169,2.0,6.0,4.9048,2.0,6.0,4.9048,61.0,0.3228,128.0,0.6772,61.0,0.3228,128.0,0.6772,76.0,0.4021,113.0,0.5979,6.0,0.0317,4.0,0.0212,0.0,0.0,2.0,10.0,94.6923,2.0,2.0,2.0,1.0,20.0,15.302999999999999,1.0,20.0,15.8485,82.805,72.09,6.355,0.14,199.995,199.995,0.14
190.0,937.0,0.2028,854.0,0.9114,1.0,6.0,4.9316,2.0,6.0,4.9316,61.0,0.3211,129.0,0.6789,67.0,0.3526,123.0,0.6474,72.0,0.3789,118.0,0.6211,6.0,0.0316,4.0,0.0211,0.0,0.0,4.0,16.0,99.3571,2.0,2.0,2.0,3.0,19.0,15.6538,5.0,20.0,18.2083,199.993,199.99400000000003,199.99599999999998,199.99099999999999,199.995,199.995,199.99099999999999
190.0,1017.0,0.1868,1008.0,0.9912,2.0,6.0,5.3526,2.0,6.0,5.3526,9.0,0.0474,181.0,0.9526,9.0,0.0474,181.0,0.9526,18.0,0.0947,172.0,0.9053,3.0,0.0158,3.0,0.0158,0.0,0.0,1.0,6.0,118.4,2.0,2.0,23.0,9.0,18.0,17.55,9.0,18.0,17.55,0.966,0.276,3.7460000000000004,0.165,5.896,113.26700000000001,0.165
245.0,1153.0,0.2125,1006.0,0.8725,2.0,6.0,4.7061,1.0,6.0,4.7061,105.0,0.4286,140.0,0.5714,89.0,0.3633,156.0,0.6367,108.0,0.4408,137.0,0.5592,6.0,0.0245,12.0,0.049,0.0,0.0,5.0,29.0,83.7333,2.0,2.0,5.0,2.0,28.0,14.1429,2.0,28.0,14.1905,41.1,11.09,199.995,199.99,19.754,3.7039999999999997,3.7039999999999997
245.0,1143.0,0.2143,974.0,0.8521,2.0,6.0,4.6653,1.0,6.0,4.6653,93.0,0.3796,152.0,0.6204,109.0,0.4449,136.0,0.5551,120.0,0.4898,125.0,0.5102,7.0,0.0286,9.0,0.0367,0.0,0.0,1.0,7.0,93.95,2.0,2.0,3.0,4.0,28.0,14.8305,5.0,29.0,14.1719,51.312,74.05199999999999,199.995,100.59200000000001,199.988,33.296,33.296
245.0,1143.0,0.2143,980.0,0.8574,1.0,6.0,4.6653,1.0,6.0,4.6653,105.0,0.4286,140.0,0.5714,101.0,0.4122,144.0,0.5878,124.0,0.5061,121.0,0.4939,9.0,0.0367,7.0,0.0286,0.0,0.0,3.0,16.0,114.1176,2.0,2.0,9.0,3.0,28.0,14.4219,3.0,28.0,15.0566,150.66899999999998,199.988,38.774,199.99,199.995,199.995,38.774
245.0,1063.0,0.2305,844.0,0.794,1.0,6.0,4.3388,1.0,6.0,4.3388,103.0,0.4204,142.0,0.5796,105.0,0.4286,140.0,0.5714,108.0,0.4408,137.0,0.5592,15.0,0.0612,20.0,0.0816,0.0,0.0,5.0,23.0,85.5,2.0,2.0,7.0,2.0,28.0,14.302999999999999,3.0,28.0,15.0676,140.33700000000002,14.026,33.453,7.837999999999999,199.989,24.92,7.837999999999999
245.0,1043.0,0.2349,812.0,0.7785,1.0,6.0,4.2571,2.0,6.0,4.2571,123.0,0.502,122.0,0.498,109.0,0.4449,136.0,0.5551,132.0,0.5388,113.0,0.4612,14.0,0.0571,20.0,0.0816,0.0,0.0,2.0,10.0,96.2414,2.0,2.0,3.0,1.0,28.0,14.2464,2.0,28.0,14.7273,80.477,56.57,199.995,130.909,199.99099999999999,199.995,56.57
245.0,1033.0,0.2372,804.0,0.7783,1.0,6.0,4.2163,1.0,6.0,4.2163,101.0,0.4122,144.0,0.5878,117.0,0.4776,128.0,0.5224,130.0,0.5306,115.0,0.4694,22.0,0.0898,25.0,0.102,0.0,0.0,3.0,12.0,72.5333,2.0,2.0,4.0,2.0,28.0,14.5844,3.0,28.0,14.8194,184.05599999999998,199.99099999999999,32.519,199.989,199.99,199.995,32.519
231.0,1259.0,0.1835,1258.0,0.9992,2.0,6.0,5.4502,2.0,6.0,5.4502,1.0,0.0043,230.0,0.9957,1.0,0.0043,230.0,0.9957,2.0,0.0087,229.0,0.9913,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,2.0,10.0,129.2,2.0,2.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,0.24600000000000002,0.7390000000000001,199.995,0.436,199.975,0.408,0.24600000000000002
231.0,1259.0,0.1835,1258.0,0.9992,2.0,6.0,5.4502,2.0,6.0,5.4502,1.0,0.0043,230.0,0.9957,1.0,0.0043,230.0,0.9957,2.0,0.0087,229.0,0.9913,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,9.0,44.0,124.2,2.0,2.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,199.99200000000002,2.35,199.995,1.355,199.99,0.7959999999999999,0.7959999999999999
231.0,1243.0,0.1858,1226.0,0.9863,1.0,6.0,5.381,2.0,6.0,5.381,17.0,0.0736,214.0,0.9264,17.0,0.0736,214.0,0.9264,32.0,0.1385,199.0,0.8615,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,16.0,133.8333,2.0,2.0,23.0,5.0,20.0,19.0,5.0,20.0,19.0,1.63,199.99099999999999,199.995,3.324,199.99,199.993,1.63
231.0,1243.0,0.1858,1226.0,0.9863,2.0,6.0,5.381,2.0,6.0,5.381,17.0,0.0736,214.0,0.9264,17.0,0.0736,214.0,0.9264,28.0,0.1212,203.0,0.8788,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,6.0,30.0,124.2,2.0,2.0,23.0,4.0,21.0,18.2,4.0,21.0,18.2917,1.123,1.11,182.484,0.574,199.99200000000002,0.961,0.574
231.0,1235.0,0.187,1210.0,0.9798,2.0,6.0,5.3463,2.0,6.0,5.3463,23.0,0.0996,208.0,0.9004,23.0,0.0996,208.0,0.9004,38.0,0.1645,193.0,0.8355,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,16.0,142.125,2.0,2.0,23.0,14.0,21.0,19.24,14.0,21.0,19.24,0.9940000000000001,1.74,48.318000000000005,0.151,199.993,1.122,0.151
231.0,1235.0,0.187,1210.0,0.9798,2.0,6.0,5.3463,2.0,6.0,5.3463,25.0,0.1082,206.0,0.8918,21.0,0.0909,210.0,0.9091,40.0,0.1732,191.0,0.8268,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,7.0,35.0,128.875,2.0,2.0,39.0,2.0,21.0,17.6923,2.0,21.0,17.6923,2.36,199.993,199.995,0.5660000000000001,199.983,2.8080000000000003,0.5660000000000001
231.0,1227.0,0.1883,1194.0,0.9731,2.0,6.0,5.3117,2.0,6.0,5.3117,29.0,0.1255,202.0,0.8745,31.0,0.1342,200.0,0.8658,54.0,0.2338,177.0,0.7662,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,14.0,134.6667,2.0,2.0,11.0,2.0,21.0,17.3462,2.0,21.0,17.3462,1.032,12.624,10.975999999999999,1.494,98.65100000000001,199.995,1.032
231.0,1219.0,0.1895,1180.0,0.968,2.0,6.0,5.2771,2.0,6.0,5.2771,33.0,0.1429,198.0,0.8571,33.0,0.1429,198.0,0.8571,50.0,0.2165,181.0,0.7835,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,133.25,2.0,2.0,23.0,12.0,21.0,19.2,12.0,21.0,19.2,199.99099999999999,2.346,199.995,0.10800000000000001,199.988,1.355,0.10800000000000001
231.0,1211.0,0.1908,1162.0,0.9595,2.0,6.0,5.2424,2.0,6.0,5.2424,39.0,0.1688,192.0,0.8312,45.0,0.1948,186.0,0.8052,72.0,0.3117,159.0,0.6883,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,6.0,29.0,120.75,2.0,2.0,11.0,2.0,21.0,18.36,2.0,21.0,18.0385,0.156,4.648,199.995,1.5730000000000002,87.008,5.5729999999999995,0.156
231.0,1211.0,0.1908,1166.0,0.9628,2.0,6.0,5.2424,1.0,6.0,5.2424,41.0,0.1775,190.0,0.8225,43.0,0.1861,188.0,0.8139,64.0,0.2771,167.0,0.7229,4.0,0.0173,5.0,0.0216,0.0,0.0,3.0,16.0,138.8889,2.0,2.0,26.0,3.0,21.0,17.4828,3.0,21.0,17.4828,2.5180000000000002,4.539,199.995,0.39899999999999997,199.995,199.99599999999998,0.39899999999999997
231.0,1203.0,0.192,1148.0,0.9543,2.0,6.0,5.2078,2.0,6.0,5.2078,51.0,0.2208,180.0,0.7792,45.0,0.1948,186.0,0.8052,80.0,0.3463,151.0,0.6537,3.0,0.013000000000000001,4.0,0.0173,0.0,0.0,5.0,27.0,134.3,2.0,2.0,23.0,11.0,21.0,18.2258,11.0,21.0,18.4333,0.168,0.9740000000000001,199.995,0.5760000000000001,199.993,2.2430000000000003,0.168
231.0,1203.0,0.192,1148.0,0.9543,1.0,6.0,5.2078,2.0,6.0,5.2078,49.0,0.2121,182.0,0.7879,49.0,0.2121,182.0,0.7879,78.0,0.3377,153.0,0.6623,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,114.1,2.0,2.0,11.0,2.0,22.0,16.7241,2.0,22.0,16.7241,0.121,14.011,94.104,1.617,199.99,3.122,0.121
231.0,1195.0,0.1933,1132.0,0.9473,2.0,6.0,5.1732,2.0,6.0,5.1732,53.0,0.2294,178.0,0.7706,57.0,0.2468,174.0,0.7532,78.0,0.3377,153.0,0.6623,4.0,0.0173,4.0,0.0173,0.0,0.0,7.0,34.0,121.8889,2.0,2.0,11.0,2.0,21.0,16.7429,2.0,22.0,16.6471,199.99099999999999,1.265,101.72200000000001,13.363,199.946,1.939,1.265
231.0,1187.0,0.1946,1118.0,0.9419,2.0,6.0,5.1385,2.0,6.0,5.1385,63.0,0.2727,168.0,0.7273,59.0,0.2554,172.0,0.7446,100.0,0.4329,131.0,0.5671,3.0,0.013000000000000001,4.0,0.0173,0.0,0.0,1.0,6.0,113.6,2.0,2.0,29.0,4.0,21.0,18.2813,4.0,21.0,18.2813,3.685,199.99200000000002,199.995,199.99099999999999,45.33,199.995,3.685
231.0,1187.0,0.1946,1114.0,0.9385,2.0,6.0,5.1385,2.0,6.0,5.1385,63.0,0.2727,168.0,0.7273,61.0,0.2641,170.0,0.7359,94.0,0.4069,137.0,0.5931,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,137.3,2.0,2.0,46.0,3.0,21.0,17.2424,3.0,21.0,17.2424,199.99200000000002,1.749,126.147,0.24100000000000002,199.97400000000002,0.41100000000000003,0.24100000000000002
231.0,1179.0,0.1959,1102.0,0.9347,2.0,6.0,5.1039,1.0,6.0,5.1039,67.0,0.29,164.0,0.71,63.0,0.2727,168.0,0.7273,98.0,0.4242,133.0,0.5758,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,9.0,48.0,140.5,2.0,2.0,31.0,8.0,21.0,17.4242,8.0,21.0,17.4242,13.912,4.8839999999999995,93.914,199.986,199.988,2.275,2.275
231.0,1171.0,0.1973,1086.0,0.9274,2.0,6.0,5.0693,1.0,6.0,5.0693,67.0,0.29,164.0,0.71,57.0,0.2468,174.0,0.7532,84.0,0.3636,147.0,0.6364,4.0,0.0173,6.0,0.026000000000000002,0.0,0.0,2.0,10.0,140.0,2.0,2.0,25.0,7.0,21.0,17.7143,7.0,22.0,17.8611,199.99200000000002,199.99200000000002,199.99400000000003,199.993,199.993,199.99599999999998,199.99200000000002
231.0,1171.0,0.1973,1086.0,0.9274,1.0,6.0,5.0693,2.0,6.0,5.0693,67.0,0.29,164.0,0.71,65.0,0.2814,166.0,0.7186,84.0,0.3636,147.0,0.6364,4.0,0.0173,6.0,0.026000000000000002,0.0,0.0,2.0,10.0,114.5,2.0,2.0,23.0,4.0,22.0,16.4375,4.0,22.0,16.4792,118.432,1.761,199.995,3.418,199.989,199.995,1.761
231.0,1251.0,0.1847,1242.0,0.9928,2.0,6.0,5.4156,2.0,6.0,5.4156,9.0,0.039,222.0,0.961,9.0,0.039,222.0,0.961,18.0,0.0779,213.0,0.9221,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,124.2,2.0,2.0,23.0,20.0,21.0,20.0476,20.0,21.0,20.0476,0.16,0.10099999999999999,199.995,2.693,138.123,0.815,0.10099999999999999
276.0,1517.0,0.1819,1516.0,0.9993,2.0,6.0,5.4964,2.0,6.0,5.4964,1.0,0.0036,275.0,0.9964,1.0,0.0036,275.0,0.9964,2.0,0.0072,274.0,0.9928,3.0,0.0109,3.0,0.0109,0.0,0.0,7.0,34.0,141.8,2.0,2.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,3.389,1.172,199.995,0.6759999999999999,199.953,5.835,0.6759999999999999
276.0,1501.0,0.1839,1484.0,0.9887,2.0,6.0,5.4384,2.0,6.0,5.4384,17.0,0.0616,259.0,0.9384,17.0,0.0616,259.0,0.9384,34.0,0.1232,242.0,0.8768,3.0,0.0109,3.0,0.0109,0.0,0.0,4.0,20.0,156.875,2.0,2.0,23.0,8.0,23.0,21.0385,8.0,23.0,21.0385,8.485,9.007,199.995,13.728,199.988,14.034,8.485
276.0,1501.0,0.1839,1484.0,0.9887,2.0,6.0,5.4384,1.0,6.0,5.4384,17.0,0.0616,259.0,0.9384,17.0,0.0616,259.0,0.9384,30.0,0.1087,246.0,0.8913,3.0,0.0109,3.0,0.0109,0.0,0.0,6.0,30.0,134.3333,2.0,2.0,23.0,19.0,23.0,21.76,19.0,23.0,21.76,8.809,16.328,199.995,7.745,199.99400000000003,1.287,1.287
276.0,1493.0,0.1849,1468.0,0.9833,2.0,6.0,5.4094,2.0,6.0,5.4094,23.0,0.0833,253.0,0.9167,25.0,0.0906,251.0,0.9094,44.0,0.1594,232.0,0.8406,4.0,0.0145,3.0,0.0109,0.0,0.0,5.0,24.0,143.2857,2.0,2.0,11.0,9.0,23.0,20.8276,9.0,23.0,20.8571,0.365,46.605,199.995,0.8420000000000001,199.937,6.524,0.365
276.0,1493.0,0.1849,1468.0,0.9833,2.0,6.0,5.4094,2.0,6.0,5.4094,25.0,0.0906,251.0,0.9094,21.0,0.0761,255.0,0.9239,40.0,0.1449,236.0,0.8551,3.0,0.0109,3.0,0.0109,0.0,0.0,12.0,64.0,154.8333,2.0,2.0,23.0,19.0,22.0,21.875,19.0,22.0,21.875,3.964,22.103,199.99400000000003,12.062000000000001,199.989,2.035,2.035
276.0,1485.0,0.1859,1454.0,0.9791,2.0,6.0,5.3804,2.0,6.0,5.3804,31.0,0.1123,245.0,0.8877,31.0,0.1123,245.0,0.8877,52.0,0.1884,224.0,0.8116,3.0,0.0109,3.0,0.0109,0.0,0.0,1.0,6.0,139.2857,2.0,2.0,4.0,16.0,22.0,21.6154,3.0,22.0,20.9259,199.99,6.261,199.988,3.457,199.988,19.38,3.457
276.0,1477.0,0.1869,1436.0,0.9722,2.0,6.0,5.3514,2.0,6.0,5.3514,35.0,0.1268,241.0,0.8732,35.0,0.1268,241.0,0.8732,60.0,0.2174,216.0,0.7826,3.0,0.0109,3.0,0.0109,0.0,0.0,3.0,16.0,171.75,2.0,2.0,25.0,5.0,23.0,20.1935,5.0,23.0,20.2,22.171,58.818000000000005,199.995,2.742,199.96900000000002,1.508,1.508
276.0,1477.0,0.1869,1436.0,0.9722,2.0,6.0,5.3514,2.0,6.0,5.3514,33.0,0.1196,243.0,0.8804,35.0,0.1268,241.0,0.8732,62.0,0.2246,214.0,0.7754,3.0,0.0109,3.0,0.0109,0.0,0.0,6.0,30.0,151.125,2.0,2.0,23.0,7.0,23.0,20.7692,7.0,23.0,19.8889,0.42100000000000004,7.687,199.995,15.267000000000001,199.986,199.995,0.42100000000000004
276.0,1469.0,0.1879,1420.0,0.9666,2.0,6.0,5.3225,2.0,6.0,5.3225,41.0,0.1486,235.0,0.8514,41.0,0.1486,235.0,0.8514,68.0,0.2464,208.0,0.7536,4.0,0.0145,3.0,0.0109,0.0,0.0,5.0,26.0,156.25,2.0,2.0,4.0,8.0,23.0,20.8182,8.0,23.0,20.8182,5.267,2.2430000000000003,199.99400000000003,9.414,199.99400000000003,3.458,2.2430000000000003
276.0,1469.0,0.1879,1420.0,0.9666,2.0,6.0,5.3225,2.0,6.0,5.3225,45.0,0.163,231.0,0.8370000000000001,43.0,0.1558,233.0,0.8442,76.0,0.2754,200.0,0.7246,3.0,0.0109,3.0,0.0109,0.0,0.0,3.0,16.0,155.125,2.0,2.0,23.0,5.0,22.0,20.5714,5.0,22.0,20.5714,8.885,10.245,199.995,5.82,199.99400000000003,5.853,5.82
276.0,1461.0,0.1889,1406.0,0.9624,2.0,6.0,5.2935,2.0,6.0,5.2935,47.0,0.1703,229.0,0.8297,47.0,0.1703,229.0,0.8297,78.0,0.2826,198.0,0.7174,4.0,0.0145,4.0,0.0145,0.0,0.0,2.0,10.0,127.375,2.0,2.0,4.0,4.0,24.0,19.4054,6.0,24.0,19.4595,3.195,3.7,199.995,1.4280000000000002,199.981,2.845,1.4280000000000002
276.0,1461.0,0.1889,1406.0,0.9624,2.0,6.0,5.2935,2.0,6.0,5.2935,43.0,0.1558,233.0,0.8442,47.0,0.1703,229.0,0.8297,80.0,0.2899,196.0,0.7101,5.0,0.0181,3.0,0.0109,0.0,0.0,2.0,10.0,142.6667,2.0,2.0,31.0,3.0,23.0,20.3704,3.0,23.0,20.3704,0.429,1.575,199.995,1.5130000000000001,199.99,15.164000000000001,0.429
276.0,1445.0,0.191,1374.0,0.9509,2.0,6.0,5.2355,1.0,6.0,5.2355,55.0,0.1993,221.0,0.8007,51.0,0.1848,225.0,0.8152,90.0,0.3261,186.0,0.6739,5.0,0.0181,4.0,0.0145,0.0,0.0,2.0,9.0,142.0,3.0,3.0,23.0,4.0,22.0,20.0,4.0,22.0,20.0,3.6310000000000002,9.311,199.995,24.194000000000003,199.988,33.393,3.6310000000000002
276.0,1445.0,0.191,1380.0,0.955,1.0,6.0,5.2355,2.0,6.0,5.2355,57.0,0.2065,219.0,0.7935,67.0,0.2428,209.0,0.7572,90.0,0.3261,186.0,0.6739,3.0,0.0109,4.0,0.0145,0.0,0.0,12.0,64.0,144.8571,2.0,2.0,16.0,7.0,23.0,19.3947,7.0,23.0,19.3947,10.482999999999999,5.43,199.99200000000002,199.989,199.995,0.993,0.993
276.0,1437.0,0.1921,1360.0,0.9464,2.0,6.0,5.2065,2.0,6.0,5.2065,55.0,0.1993,221.0,0.8007,61.0,0.221,215.0,0.779,94.0,0.3406,182.0,0.6594,3.0,0.0109,6.0,0.0217,0.0,0.0,6.0,32.0,134.0,2.0,2.0,12.0,3.0,23.0,19.4722,3.0,23.0,19.7143,199.99,30.171,199.99099999999999,199.99099999999999,199.99400000000003,7.664,7.664
276.0,1429.0,0.1931,1356.0,0.9489,2.0,6.0,5.1775,1.0,6.0,5.1775,69.0,0.25,207.0,0.75,61.0,0.221,215.0,0.779,88.0,0.3188,188.0,0.6812,3.0,0.0109,5.0,0.0181,0.0,0.0,2.0,10.0,132.4167,2.0,2.0,20.0,6.0,23.0,19.4054,6.0,23.0,18.8864,8.11,10.295,199.984,0.461,199.99400000000003,18.348,0.461
276.0,1429.0,0.1931,1346.0,0.9419,2.0,6.0,5.1775,2.0,6.0,5.1775,67.0,0.2428,209.0,0.7572,69.0,0.25,207.0,0.75,108.0,0.3913,168.0,0.6087,5.0,0.0181,5.0,0.0181,0.0,0.0,3.0,13.0,150.2222,2.0,2.0,26.0,6.0,23.0,19.1364,6.0,23.0,19.1364,17.055,0.504,199.993,22.500999999999998,199.985,199.995,0.504
276.0,1509.0,0.1829,1500.0,0.9940000000000001,2.0,6.0,5.4674,2.0,6.0,5.4674,9.0,0.0326,267.0,0.9674,9.0,0.0326,267.0,0.9674,18.0,0.0652,258.0,0.9348,3.0,0.0109,3.0,0.0109,0.0,0.0,4.0,18.0,154.5,2.0,2.0,23.0,18.0,22.0,21.8333,18.0,22.0,21.8333,18.135,15.29,199.995,8.301,199.987,3.0780000000000003,3.0780000000000003
276.0,1509.0,0.1829,1500.0,0.9940000000000001,2.0,6.0,5.4674,2.0,6.0,5.4674,9.0,0.0326,267.0,0.9674,9.0,0.0326,267.0,0.9674,16.0,0.057999999999999996,260.0,0.9420000000000001,3.0,0.0109,3.0,0.0109,0.0,0.0,4.0,20.0,152.1429,2.0,2.0,23.0,16.0,23.0,21.5769,16.0,23.0,21.5769,3.486,4.687,199.937,0.9890000000000001,199.959,4.105,0.9890000000000001
345.0,1593.0,0.2166,1338.0,0.8399,2.0,6.0,4.6174,1.0,6.0,4.6174,147.0,0.4261,198.0,0.5739,159.0,0.4609,186.0,0.5391,172.0,0.4986,173.0,0.5014,17.0,0.0493,12.0,0.0348,0.0,0.0,11.0,52.0,178.3333,2.0,2.0,6.0,3.0,38.0,18.64,3.0,38.0,18.7071,199.989,180.141,199.97099999999998,199.99200000000002,199.975,35.021,35.021
345.0,1593.0,0.2166,1338.0,0.8399,1.0,6.0,4.6174,1.0,6.0,4.6174,159.0,0.4609,186.0,0.5391,149.0,0.4319,196.0,0.5681,162.0,0.4696,183.0,0.5304,10.0,0.028999999999999998,14.0,0.0406,0.0,0.0,1.0,7.0,122.8462,2.0,2.0,10.0,2.0,38.0,18.7059,3.0,38.0,20.0526,199.989,199.99,199.988,199.99099999999999,199.985,199.99400000000003,199.985
345.0,1593.0,0.2166,1324.0,0.8311,1.0,6.0,4.6174,1.0,6.0,4.6174,141.0,0.4087,204.0,0.5913,151.0,0.4377,194.0,0.5623,162.0,0.4696,183.0,0.5304,13.0,0.0377,15.0,0.0435,1.0,0.0029,5.0,29.0,165.91299999999998,2.0,2.0,5.0,2.0,38.0,19.451,3.0,38.0,19.1386,199.989,199.99,199.97400000000002,199.993,199.983,199.99400000000003,199.97400000000002
345.0,1593.0,0.2166,1350.0,0.8475,1.0,6.0,4.6174,1.0,6.0,4.6174,153.0,0.4435,192.0,0.5565,143.0,0.4145,202.0,0.5855,160.0,0.4638,185.0,0.5362,13.0,0.0377,14.0,0.0406,0.0,0.0,1.0,7.0,131.1154,2.0,2.0,6.0,5.0,38.0,19.9032,5.0,38.0,20.8202,199.989,199.99400000000003,199.97400000000002,199.99,199.987,199.99400000000003,199.97400000000002
345.0,1593.0,0.2166,1344.0,0.8437,1.0,6.0,4.6174,1.0,6.0,4.6174,161.0,0.4667,184.0,0.5333,157.0,0.4551,188.0,0.5449,166.0,0.4812,179.0,0.5188,12.0,0.0348,12.0,0.0348,0.0,0.0,1.0,6.0,135.5172,2.0,2.0,8.0,2.0,38.0,19.4632,2.0,38.0,19.337,199.989,199.99200000000002,199.955,25.967,199.99400000000003,199.995,25.967
345.0,1593.0,0.2166,1342.0,0.8424,1.0,6.0,4.6174,1.0,6.0,4.6174,163.0,0.4725,182.0,0.5275,155.0,0.4493,190.0,0.5507,166.0,0.4812,179.0,0.5188,15.0,0.0435,18.0,0.0522,0.0,0.0,5.0,19.0,132.0,2.0,2.0,3.0,3.0,40.0,20.383,3.0,41.0,21.2759,199.99,199.989,199.989,199.989,199.937,199.99400000000003,199.937
345.0,1583.0,0.2179,1302.0,0.8225,1.0,6.0,4.5884,1.0,6.0,4.5884,163.0,0.4725,182.0,0.5275,153.0,0.4435,192.0,0.5565,162.0,0.4696,183.0,0.5304,14.0,0.0406,8.0,0.0232,0.0,0.0,1.0,6.0,151.6667,2.0,2.0,5.0,4.0,38.0,19.5,4.0,39.0,20.5229,199.99,199.99200000000002,199.952,199.99,199.97099999999998,199.995,199.952
345.0,1583.0,0.2179,1326.0,0.8377,1.0,6.0,4.5884,2.0,6.0,4.5884,161.0,0.4667,184.0,0.5333,149.0,0.4319,196.0,0.5681,162.0,0.4696,183.0,0.5304,15.0,0.0435,17.0,0.0493,0.0,0.0,1.0,5.0,158.6538,2.0,2.0,1.0,3.0,38.0,19.6947,4.0,38.0,19.7558,137.491,199.99400000000003,199.949,199.989,199.987,199.99400000000003,137.491
345.0,1583.0,0.2179,1324.0,0.8364,1.0,6.0,4.5884,1.0,6.0,4.5884,153.0,0.4435,192.0,0.5565,147.0,0.4261,198.0,0.5739,172.0,0.4986,173.0,0.5014,11.0,0.0319,16.0,0.0464,0.0,0.0,1.0,6.0,155.3684,2.0,2.0,44.0,1.0,38.0,20.2178,2.0,38.0,19.6863,199.99,199.977,199.97,199.99,199.96599999999998,199.995,199.96599999999998
345.0,1583.0,0.2179,1300.0,0.8212,1.0,6.0,4.5884,1.0,6.0,4.5884,149.0,0.4319,196.0,0.5681,159.0,0.4609,186.0,0.5391,182.0,0.5275,163.0,0.4725,12.0,0.0348,16.0,0.0464,0.0,0.0,2.0,12.0,140.5429,2.0,2.0,28.0,5.0,38.0,20.7619,5.0,39.0,20.2075,70.983,153.951,199.99,94.37,199.94299999999998,199.995,70.983
345.0,1583.0,0.2179,1316.0,0.8313,1.0,6.0,4.5884,1.0,6.0,4.5884,147.0,0.4261,198.0,0.5739,151.0,0.4377,194.0,0.5623,178.0,0.5159,167.0,0.4841,13.0,0.0377,14.0,0.0406,0.0,0.0,7.0,37.0,167.6,2.0,2.0,36.0,3.0,39.0,18.89,4.0,38.0,18.7245,199.989,199.99200000000002,199.99099999999999,199.99,199.979,199.995,199.979
300.0,1655.0,0.1813,1654.0,0.9994,2.0,6.0,5.5167,2.0,6.0,5.5167,1.0,0.0033,299.0,0.9967,1.0,0.0033,299.0,0.9967,2.0,0.0067,298.0,0.9933,3.0,0.01,3.0,0.01,0.0,0.0,4.0,22.0,124.25,2.0,2.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,9.379,2.9819999999999998,199.99200000000002,2.55,199.987,12.770999999999999,2.55
300.0,1655.0,0.1813,1654.0,0.9994,2.0,6.0,5.5167,2.0,6.0,5.5167,1.0,0.0033,299.0,0.9967,1.0,0.0033,299.0,0.9967,2.0,0.0067,298.0,0.9933,3.0,0.01,3.0,0.01,0.0,0.0,4.0,18.0,124.25,2.0,2.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,14.868,12.936,199.99099999999999,10.889000000000001,199.96099999999998,0.509,0.509
